Data_Referencia,COGNOM,Valor,ORDRE_COGNOM
2025-01-01,LORA,167,1
2025-01-01,MARCET,167,1
2025-01-01,MORELL,167,2
2025-01-01,ROBLEDO,167,1
2025-01-01,SALEEM,167,1
2025-01-01,SAN JOSE,167,1
2025-01-01,VEIGA,167,2
2025-01-01,BACA,166,1
2025-01-01,BORJA,166,1
2025-01-01,COMELLAS,166,1
2025-01-01,CUELLO,166,1
2025-01-01,POLANCO,166,2
2025-01-01,PORCEL,166,2
2025-01-01,SOLANAS,166,1
2025-01-01,ULLOA,166,1
2025-01-01,ARCAS,165,2
2025-01-01,CHOQUE,165,2
2025-01-01,HUAMAN,165,1
2025-01-01,LUENGO,165,2
2025-01-01,MILA,165,1
2025-01-01,PAZOS,165,1
2025-01-01,PEINADO,165,1
2025-01-01,PIMENTEL,165,2
2025-01-01,PITARCH,165,1
2025-01-01,SOLANS,165,1
2025-01-01,TALAVERA,165,2
2025-01-01,VALDERRAMA,165,2
2025-01-01,VEGAS,165,2
2025-01-01,ZUNIGA,165,1
2025-01-01,CAPILLA,164,2
2025-01-01,CARDOSO,164,1
2025-01-01,CARDOSO,164,2
2025-01-01,CAYUELA,164,2
2025-01-01,CIVIT,164,1
2025-01-01,DE PABLO,164,1
2025-01-01,DIOP,164,1
2025-01-01,FAROOQ,164,1
2025-01-01,LUENGO,164,1
2025-01-01,MAÑE,164,2
2025-01-01,MONTANER,164,2
2025-01-01,PEÑALVER,164,2
2025-01-01,SENDRA,164,2
2025-01-01,SINGH,164,2
2025-01-01,ZHAN,164,1
2025-01-01,ALBALADEJO,163,2
2025-01-01,ARANA,163,2
2025-01-01,AYMERICH,163,1
2025-01-01,BERLANGA,163,1
2025-01-01,BORDAS,163,1
2025-01-01,CANET,163,1
2025-01-01,CANTOS,163,1
2025-01-01,COMPANY,163,2
2025-01-01,ESCALONA,163,2
2025-01-01,INGLES,163,1
2025-01-01,TARRES,163,1
2025-01-01,BLESA,162,1
2025-01-01,BORONAT,162,2
2025-01-01,CEPEDA,162,1
2025-01-01,CIVIT,162,2
2025-01-01,GIRONES,162,2
2025-01-01,MARADIAGA,162,2
2025-01-01,MULA,162,1
2025-01-01,PARELLADA,162,1
2025-01-01,PIMENTEL,162,1
2025-01-01,ROMAGOSA,162,1
2025-01-01,SOLORZANO,162,1
2025-01-01,SOTELO,162,1
2025-01-01,THOMAS,162,1
2025-01-01,ZAMAN,162,1
2025-01-01,ANDUJAR,161,1
2025-01-01,BUENDIA,161,1
2025-01-01,BUITRAGO,161,1
2025-01-01,CABRAL,161,1
2025-01-01,CALPE,161,2
2025-01-01,CARBAJAL,161,2
2025-01-01,CHAPARRO,161,2
2025-01-01,CLAROS,161,2
2025-01-01,CORTADA,161,2
2025-01-01,CUELLO,161,2
2025-01-01,DUCH,161,2
2025-01-01,FALCON,161,2
2025-01-01,FERRERES,161,2
2025-01-01,GABRIEL,161,2
2025-01-01,GINE,161,2
2025-01-01,MARMOL,161,2
2025-01-01,MERCHAN,161,1
2025-01-01,PALOMARES,161,1
2025-01-01,VALDERRAMA,161,1
2025-01-01,ABREU,160,2
2025-01-01,ANTOLIN,160,2
2025-01-01,BARBERAN,160,1
2025-01-01,BENAVENTE,160,1
2025-01-01,BENEDICTO,160,1
2025-01-01,BETANCOURT,160,1
2025-01-01,BOTELLA,160,2
2025-01-01,DUCH,160,1
2025-01-01,ESCOLANO,160,1
2025-01-01,LOBO,160,2
2025-01-01,LUGO,160,2
2025-01-01,MARADIAGA,160,1
2025-01-01,MASDEU,160,1
2025-01-01,MERCHAN,160,2
2025-01-01,PARVEEN,160,1
2025-01-01,PEDRAZA,160,1
2025-01-01,RENDON,160,2
2025-01-01,ROMO,160,2
2025-01-01,SOTELO,160,2
2025-01-01,ZELAYA,160,2
2025-01-01,ALBAREDA,159,2
2025-01-01,ARIF,159,1
2025-01-01,ATIENZA,159,2
2025-01-01,BORDAS,159,2
2025-01-01,BORJA,159,2
2025-01-01,CABANILLAS,159,1
2025-01-01,CADENAS,159,2
2025-01-01,CAPELLA,159,1
2025-01-01,COELLO,159,2
2025-01-01,CRIADO,159,1
2025-01-01,GAGO,159,2
2025-01-01,GAYA,159,1
2025-01-01,GONÇALVES,159,2
2025-01-01,PERAL,159,1
2025-01-01,PIQUER,159,1
2025-01-01,RULL,159,2
2025-01-01,TORNER,159,2
2025-01-01,ZAVALETA,159,2
2025-01-01,ALMAGRO,158,2
2025-01-01,BACA,158,2
2025-01-01,BERNABE,158,1
2025-01-01,BERROCAL,158,2
2025-01-01,BLASI,158,2
2025-01-01,CAROL,158,1
2025-01-01,CHAPARRO,158,1
2025-01-01,CLAVERO,158,1
2025-01-01,DE SOUSA,158,1
2025-01-01,ELVIRA,158,2
2025-01-01,FREIXAS,158,1
2025-01-01,MARZO,158,1
2025-01-01,MARZO,158,2
2025-01-01,MAZA,158,2
2025-01-01,ALVAREZ,157,3
2025-01-01,ANTONIO,157,1
2025-01-01,BOTELLA,157,1
2025-01-01,CASTRILLO,157,1
2025-01-01,CAZORLA,157,1
2025-01-01,COTS,157,2
2025-01-01,ESCOFET,157,1
2025-01-01,FABREGA,157,2
2025-01-01,FELIX,157,2
2025-01-01,FIGUEROLA,157,2
2025-01-01,KOUSAR,157,1
2025-01-01,MONCLUS,157,2
2025-01-01,MONTOLIO,157,1
2025-01-01,NOGALES,157,2
2025-01-01,PADROS,157,1
2025-01-01,PADROS,157,2
2025-01-01,PERERA,157,1
2025-01-01,SALAMANCA,157,1
2025-01-01,SENTIS,157,2
2025-01-01,TORMO,157,1
2025-01-01,VILLAGRASA,157,2
2025-01-01,ADAN,156,2
2025-01-01,CALZADA,156,2
2025-01-01,CAMARGO,156,1
2025-01-01,CELMA,156,2
2025-01-01,DE DIEGO,156,1
2025-01-01,DE SOUSA,156,2
2025-01-01,FELIPE,156,1
2025-01-01,FERRARI,156,1
2025-01-01,FORCADA,156,2
2025-01-01,FORES,156,2
2025-01-01,LAINEZ,156,2
2025-01-01,LLAURADO,156,2
2025-01-01,LLUIS,156,1
2025-01-01,MARSAL,156,1
2025-01-01,VEIGA,156,1
2025-01-01,VIGO,156,2
2025-01-01,ALOS,155,1
2025-01-01,ANGEL,155,2
2025-01-01,BETANCOURT,155,2
2025-01-01,CAPILLA,155,1
2025-01-01,CAÑIZARES,155,1
2025-01-01,CHICO,155,1
2025-01-01,ENCINAS,155,2
2025-01-01,GALLO,155,2
2025-01-01,GELABERT,155,1
2025-01-01,JIMENEZ,155,3
2025-01-01,MILIAN,155,1
2025-01-01,MONSALVE,155,1
2025-01-01,PADRO,155,1
2025-01-01,ROMA,155,2
2025-01-01,TRIVIÑO,155,2
2025-01-01,URBINA,155,2
2025-01-01,VENTOSA,155,1
2025-01-01,ABREU,154,1
2025-01-01,AGUSTIN,154,2
2025-01-01,ANDINO,154,1
2025-01-01,CASTAN,154,2
2025-01-01,CERRATO,154,2
2025-01-01,IBORRA,154,2
2025-01-01,LUO,154,1
2025-01-01,MARISCAL,154,2
2025-01-01,PIQUERAS,154,1
2025-01-01,QUIROS,154,2
2025-01-01,VALLVE,154,1
2025-01-01,ALEMAN,153,1
2025-01-01,BASSAS,153,1
2025-01-01,BRUNET,153,1
2025-01-01,FELIX,153,1
2025-01-01,GAVALDA,153,1
2025-01-01,HOMS,153,1
2025-01-01,IZAGUIRRE,153,2
2025-01-01,LAGOS,153,2
2025-01-01,MARCE,153,2
2025-01-01,MONREAL,153,1
2025-01-01,MURO,153,2
2025-01-01,OLIVEROS,153,1
2025-01-01,RUSSO,153,1
2025-01-01,SHAHEEN,153,2
2025-01-01,SHARIF,153,1
2025-01-01,SUBIRANA,153,2
2025-01-01,BOLIVAR,152,2
2025-01-01,CAVERO,152,2
2025-01-01,ESCUDE,152,2
2025-01-01,FORCADA,152,1
2025-01-01,GALCERAN,152,2
2025-01-01,GINESTA,152,1
2025-01-01,KAUSAR,152,2
2025-01-01,SALVATIERRA,152,2
2025-01-01,TEJEDA,152,1
2025-01-01,UREÑA,152,1
2025-01-01,URRUTIA,152,1
2025-01-01,VENTOSA,152,2
2025-01-01,ZARATE,152,2
2025-01-01,BAQUERO,151,1
2025-01-01,CAMARGO,151,2
2025-01-01,CORBELLA,151,2
2025-01-01,CRISTOBAL,151,1
2025-01-01,FABRA,151,1
2025-01-01,GIRONA,151,1
2025-01-01,GIRONES,151,1
2025-01-01,JAIME,151,2
2025-01-01,MAESTRO,151,1
2025-01-01,MOHAMED,151,2
2025-01-01,OLIVAN,151,2
2025-01-01,PABLO,151,2
2025-01-01,ROMAGOSA,151,2
2025-01-01,ROSES,151,2
2025-01-01,ROY,151,1
2025-01-01,SUBIRA,151,1
2025-01-01,VELIZ,151,2
2025-01-01,VICENS,151,1
2025-01-01,ACEDO,150,1
2025-01-01,ALLUE,150,1
2025-01-01,ATIENZA,150,1
2025-01-01,BANEGAS,150,2
2025-01-01,BIELSA,150,2
2025-01-01,BOLAÑOS,150,2
2025-01-01,CAMPAÑA,150,2
2025-01-01,CARVALHO,150,1
2025-01-01,CURTO,150,1
2025-01-01,GOMA,150,1
2025-01-01,MASSANA,150,2
2025-01-01,MUSTAFA,150,1
2025-01-01,PATEL,150,1
2025-01-01,ROCAMORA,150,1
2025-01-01,ROMANI,150,1
2025-01-01,BENEDICTO,149,2
2025-01-01,CARCELLER,149,2
2025-01-01,CERRATO,149,1
2025-01-01,DIAZ,149,3
2025-01-01,FABRA,149,2
2025-01-01,MALLOL,149,1
2025-01-01,MONLEON,149,2
2025-01-01,PLASENCIA,149,1
2025-01-01,PUERTA,149,1
2025-01-01,RIBALTA,149,1
2025-01-01,RIQUELME,149,1
2025-01-01,TARIQ,149,1
2025-01-01,TORRECILLAS,149,1
2025-01-01,TORRENTE,149,2
2025-01-01,ZAPATER,149,1
2025-01-01,BERGES,148,2
2025-01-01,CALATAYUD,148,1
2025-01-01,FAURA,148,1
2025-01-01,GELABERT,148,2
2025-01-01,GUILERA,148,1
2025-01-01,MONTAGUT,148,2
2025-01-01,PIJUAN,148,2
2025-01-01,SACRISTAN,148,2
2025-01-01,SANABRIA,148,2
2025-01-01,TORMO,148,2
2025-01-01,VILLAGRASA,148,1
2025-01-01,ALEMAN,147,2
2025-01-01,AMADO,147,2
2025-01-01,CADENA,147,1
2025-01-01,CALPE,147,1
2025-01-01,CORTINA,147,1
2025-01-01,ENCARNACION,147,1
2025-01-01,FARRAN,147,2
2025-01-01,FERRANDIZ,147,2
2025-01-01,FRANQUESA,147,1
2025-01-01,GORDO,147,1
2025-01-01,GRANELL,147,2
2025-01-01,MAZA,147,1
2025-01-01,MEDIAVILLA,147,2
2025-01-01,MONTOLIO,147,2
2025-01-01,NOLLA,147,1
2025-01-01,PADRO,147,2
2025-01-01,SOLANA,147,1
2025-01-01,TORIBIO,147,2
2025-01-01,VILARDELL,147,1
2025-01-01,ALBALADEJO,146,1
2025-01-01,CASAL,146,2
2025-01-01,CASTEJON,146,2
2025-01-01,DIAS,146,2
2025-01-01,FREIXA,146,2
2025-01-01,GRAELLS,146,2
2025-01-01,LOOR,146,2
2025-01-01,MASANA,146,2
2025-01-01,NIEVES,146,1
2025-01-01,PUGA,146,1
2025-01-01,QUINTANILLA,146,2
2025-01-01,SALAMANCA,146,2
2025-01-01,SERRET,146,1
2025-01-01,TOME,146,1
2025-01-01,VALENTI,146,2
2025-01-01,VILLARREAL,146,1
2025-01-01,BLAS,145,1
2025-01-01,CLAVIJO,145,2
2025-01-01,HIGUERAS,145,1
2025-01-01,LEYVA,145,1
2025-01-01,MAGRIÑA,145,2
2025-01-01,MONROY,145,1
2025-01-01,PEDRO,145,1
2025-01-01,PIÑEIRO,145,1
2025-01-01,PORTABELLA,145,1
2025-01-01,BACH,144,2
2025-01-01,BACHS,144,1
2025-01-01,BAREA,144,2
2025-01-01,CABRERIZO,144,2
2025-01-01,CANTO,144,1
2025-01-01,CARCELLER,144,1
2025-01-01,GEA,144,2
2025-01-01,MONTEAGUDO,144,1
2025-01-01,QUILES,144,1
2025-01-01,RONDON,144,2
2025-01-01,SOLANAS,144,2
2025-01-01,TRILLA,144,1
2025-01-01,VANEGAS,144,2
2025-01-01,BOSQUE,143,1
2025-01-01,CADENA,143,2
2025-01-01,CASADEVALL,143,1
2025-01-01,CASTAN,143,1
2025-01-01,DIN,143,1
2025-01-01,FLORIAN,143,2
2025-01-01,HAMZA,143,1
2025-01-01,IBARS,143,2
2025-01-01,JORNET,143,2
2025-01-01,LABORDA,143,2
2025-01-01,NOGALES,143,1
2025-01-01,PIÑA,143,1
2025-01-01,RIBALTA,143,2
2025-01-01,RODON,143,2
2025-01-01,VICENS,143,2
2025-01-01,VILARDELL,143,2
2025-01-01,ZAVALA,143,1
2025-01-01,AGULLO,142,1
2025-01-01,BALSELLS,142,1
2025-01-01,BASSOLS,142,1
2025-01-01,CARBAJAL,142,1
2025-01-01,CLAROS,142,1
2025-01-01,CUBELLS,142,1
2025-01-01,GAVALDA,142,2
2025-01-01,HERRAIZ,142,2
2025-01-01,IZAGUIRRE,142,1
2025-01-01,LASHERAS,142,2
2025-01-01,LOPES,142,2
2025-01-01,MANRESA,142,2
2025-01-01,MAYA,142,1
2025-01-01,MILA,142,2
2025-01-01,MILIAN,142,2
2025-01-01,ORTIN,142,2
2025-01-01,PELEGRIN,142,2
2025-01-01,PUGA,142,2
2025-01-01,QUILES,142,2
2025-01-01,ROBLEDO,142,2
2025-01-01,SEOANE,142,1
2025-01-01,SONG,142,1
2025-01-01,AGUAYO,141,1
2025-01-01,BASTIDA,141,1
2025-01-01,BOVE,141,1
2025-01-01,CAÑETE,141,1
2025-01-01,CEVALLOS,141,1
2025-01-01,CLOTET,141,1
2025-01-01,EVANGELISTA,141,1
2025-01-01,FERRO,141,1
2025-01-01,HERRAIZ,141,1
2025-01-01,JORNET,141,1
2025-01-01,MONREAL,141,2
2025-01-01,ORTIN,141,1
2025-01-01,RAFOLS,141,1
2025-01-01,ROMA,141,1
2025-01-01,RONDON,141,1
2025-01-01,SUBIRA,141,2
2025-01-01,TOUS,141,1
2025-01-01,UBACH,141,1
2025-01-01,VALENTIN,141,2
2025-01-01,VILLARROYA,141,2
2025-01-01,ZAPATER,141,2
2025-01-01,BARREDA,140,2
2025-01-01,BASTIDAS,140,2
2025-01-01,BLESA,140,2
2025-01-01,CAPELLA,140,2
2025-01-01,CASAMITJANA,140,1
2025-01-01,CUADROS,140,2
2025-01-01,FLORENSA,140,1
2025-01-01,GENE,140,1
2025-01-01,GINE,140,1
2025-01-01,LOAIZA,140,1
2025-01-01,MANSO,140,1
2025-01-01,MARINE,140,1
2025-01-01,PELEGRIN,140,1
2025-01-01,SOLANA,140,2
2025-01-01,ZAVALETA,140,1
2025-01-01,ALBAREDA,139,1
2025-01-01,ALBARRACIN,139,2
2025-01-01,ALVA,139,1
2025-01-01,CIURANA,139,2
2025-01-01,COLOMA,139,2
2025-01-01,DONG,139,1
2025-01-01,ELVIRA,139,1
2025-01-01,ESQUIVEL,139,1
2025-01-01,GALOFRE,139,2
2025-01-01,GASSO,139,1
2025-01-01,IBORRA,139,1
2025-01-01,LABORDA,139,1
2025-01-01,MAGRIÑA,139,1
2025-01-01,MAYA,139,2
2025-01-01,PEREDA,139,1
2025-01-01,POZA,139,1
2025-01-01,RIBE,139,1
2025-01-01,SANROMA,139,1
2025-01-01,SOARES,139,1
2025-01-01,SORO,139,2
2025-01-01,TREJO,139,2
2025-01-01,TRILLO,139,2
2025-01-01,AGUILO,138,2
2025-01-01,ANTONIO,138,2
2025-01-01,BOCANEGRA,138,1
2025-01-01,BRU,138,2
2025-01-01,BURILLO,138,2
2025-01-01,CANTOS,138,2
2025-01-01,CLAVIJO,138,1
2025-01-01,CUADROS,138,1
2025-01-01,DIAS,138,1
2025-01-01,FARGAS,138,1
2025-01-01,FARIAS,138,2
2025-01-01,GALI,138,1
2025-01-01,LAMA,138,1
2025-01-01,MARCET,138,2
2025-01-01,MONTANE,138,1
2025-01-01,MONTERDE,138,2
2025-01-01,OLIVEROS,138,2
2025-01-01,RASHID,138,1
2025-01-01,RIPOLLES,138,1
2025-01-01,SEBASTIA,138,2
2025-01-01,SOBRINO,138,1
2025-01-01,SORRIBAS,138,1
2025-01-01,SUBIRATS,138,2
2025-01-01,ZAMORANO,138,2
2025-01-01,AGUSTIN,137,1
2025-01-01,CARRIO,137,1
2025-01-01,CHOQUE,137,1
2025-01-01,DE LAS HERAS,137,2
2025-01-01,ESCOFET,137,2
2025-01-01,FREIXA,137,1
2025-01-01,GOMA,137,2
2025-01-01,MILLET,137,1
2025-01-01,MUNTANE,137,2
2025-01-01,NADEEM,137,1
2025-01-01,PEREYRA,137,1
2025-01-01,SAN MARTIN,137,2
2025-01-01,SILES,137,1
2025-01-01,TORRE,137,2
2025-01-01,TORRECILLAS,137,2
2025-01-01,TRIGO,137,1
2025-01-01,VALLVE,137,2
2025-01-01,YOUSAF,137,1
2025-01-01,ABADIA,136,1
2025-01-01,ARGEMI,136,1
2025-01-01,BUISAN,136,2
2025-01-01,CABRAL,136,2
2025-01-01,CAVERO,136,1
2025-01-01,CLAVERIA,136,2
2025-01-01,COLOMA,136,1
2025-01-01,CORTINA,136,2
2025-01-01,FERRANDIZ,136,1
2025-01-01,FORERO,136,1
2025-01-01,GAYA,136,2
2025-01-01,GORDO,136,2
2025-01-01,JUNYENT,136,2
2025-01-01,MOLLA,136,1
2025-01-01,MONZON,136,1
2025-01-01,NOVAS,136,2
2025-01-01,PANADES,136,2
2025-01-01,ROCAMORA,136,2
2025-01-01,SERRET,136,2
2025-01-01,VALENTIN,136,1
2025-01-01,ANTEQUERA,135,1
2025-01-01,ARES,135,2
2025-01-01,BASTIDA,135,2
2025-01-01,BRUGUERA,135,2
2025-01-01,CORDON,135,2
2025-01-01,GINESTA,135,2
2025-01-01,LAMAS,135,1
2025-01-01,MAYORGA,135,1
2025-01-01,MORTE,135,2
2025-01-01,PICAZO,135,2
2025-01-01,QUEZADA,135,2
2025-01-01,RIQUELME,135,2
2025-01-01,ROCHE,135,1
2025-01-01,RUIZ,135,3
2025-01-01,TEIXIDOR,135,2
2025-01-01,URRUTIA,135,2
2025-01-01,ALOS,134,2
2025-01-01,ARES,134,1
2025-01-01,ARRUFAT,134,1
2025-01-01,BENAVENTE,134,2
2025-01-01,CAMPAÑA,134,1
2025-01-01,CARRO,134,1
2025-01-01,CAÑELLAS,134,1
2025-01-01,CROS,134,2
2025-01-01,DEL OLMO,134,2
2025-01-01,ENRICH,134,1
2025-01-01,ESPINO,134,2
2025-01-01,FARIAS,134,1
2025-01-01,JONES,134,1
2025-01-01,MARGALEF,134,2
2025-01-01,MONROY,134,2
2025-01-01,NASIR,134,1
2025-01-01,SORO,134,1
2025-01-01,SORRIBAS,134,2
2025-01-01,SOUSA,134,2
2025-01-01,TOLEDANO,134,2
2025-01-01,TORRENTE,134,1
2025-01-01,TORTAJADA,134,2
2025-01-01,WILLIAMS,134,1
2025-01-01,YAN,134,1
2025-01-01,ZAMORANO,134,1
2025-01-01,BERGES,133,1
2025-01-01,BERNABEU,133,1
2025-01-01,BLANES,133,1
2025-01-01,CHICA,133,1
2025-01-01,CLOSA,133,1
2025-01-01,DA COSTA,133,2
2025-01-01,ESCUDER,133,1
2025-01-01,ESTRELLA,133,1
2025-01-01,LAZO,133,1
2025-01-01,MANRESA,133,1
2025-01-01,MONTAÑA,133,2
2025-01-01,PARELLADA,133,2
2025-01-01,POUS,133,1
2025-01-01,SILES,133,2
2025-01-01,SOLANS,133,2
2025-01-01,AGULLO,132,2
2025-01-01,ARBOS,132,2
2025-01-01,BATET,132,1
2025-01-01,CALAFELL,132,1
2025-01-01,CHOWDHURY,132,1
2025-01-01,CLARET,132,1
2025-01-01,DONAIRE,132,1
2025-01-01,ESCUDER,132,2
2025-01-01,ESPOSITO,132,1
2025-01-01,FIDALGO,132,1
2025-01-01,GUIX,132,2
2025-01-01,IBRAHIM,132,1
2025-01-01,JUNCOSA,132,2
2025-01-01,MALO,132,1
2025-01-01,MARGARIT,132,1
2025-01-01,MASSANA,132,1
2025-01-01,MAYORGA,132,2
2025-01-01,MICO,132,1
2025-01-01,MONTEAGUDO,132,2
2025-01-01,MORE,132,1
2025-01-01,MULET,132,1
2025-01-01,PORTOLES,132,2
2025-01-01,ALBARRACIN,131,1
2025-01-01,ARBOS,131,1
2025-01-01,BAQUERO,131,2
2025-01-01,BERROCAL,131,1
2025-01-01,CUARTERO,131,2
2025-01-01,DE DIOS,131,2
2025-01-01,DE LAS HERAS,131,1
2025-01-01,ESCARTIN,131,2
2025-01-01,ESCOBEDO,131,1
2025-01-01,FEIJOO,131,1
2025-01-01,GAMARRA,131,2
2025-01-01,MATIAS,131,1
2025-01-01,MEDIAVILLA,131,1
2025-01-01,MOLES,131,2
2025-01-01,MONZON,131,2
2025-01-01,PERAL,131,2
2025-01-01,RENDON,131,1
2025-01-01,SHAHID,131,1
2025-01-01,TUR,131,1
2025-01-01,VICO,131,2
2025-01-01,VILARO,131,2
2025-01-01,ANDINO,130,2
2025-01-01,ANTOLIN,130,1
2025-01-01,BERTOLIN,130,2
2025-01-01,BIELSA,130,1
2025-01-01,BILAL,130,1
2025-01-01,CENTELLES,130,1
2025-01-01,CURTO,130,2
2025-01-01,DE PEDRO,130,1
2025-01-01,ELIZALDE,130,1
2025-01-01,ESPARZA,130,1
2025-01-01,LAINEZ,130,1
2025-01-01,LEZCANO,130,1
2025-01-01,MARCE,130,1
2025-01-01,MASO,130,2
2025-01-01,MAYOL,130,2
2025-01-01,MONTANE,130,2
2025-01-01,MORO,130,2
2025-01-01,NOVAS,130,1
2025-01-01,OBIOLS,130,2
2025-01-01,OLAYA,130,1
2025-01-01,PANADES,130,1
2025-01-01,PARRAGA,130,1
2025-01-01,PLANS,130,1
2025-01-01,RAFOLS,130,2
2025-01-01,REYNA,130,1
2025-01-01,ROSSELL,130,2
2025-01-01,SAGARRA,130,2
2025-01-01,SARWAR,130,1
2025-01-01,TABOADA,130,1
2025-01-01,VERDUGO,130,2
2025-01-01,ALTAMIRANO,129,2
2025-01-01,ARNAIZ,129,1
2025-01-01,AROCA,129,1
2025-01-01,BALLARIN,129,2
2025-01-01,BALLESTA,129,2
2025-01-01,CABOT,129,1
2025-01-01,CAPELL,129,1
2025-01-01,CASADEVALL,129,2
2025-01-01,CEVALLOS,129,2
2025-01-01,COLAS,129,1
2025-01-01,DE PEDRO,129,2
2025-01-01,HUSSAIN,129,2
2025-01-01,INGLES,129,2
2025-01-01,LLAGOSTERA,129,1
2025-01-01,MONSALVE,129,2
2025-01-01,MONTALVO,129,2
2025-01-01,NIEVES,129,2
2025-01-01,PARRILLA,129,2
2025-01-01,REDON,129,2
2025-01-01,RIGAU,129,1
2025-01-01,SOL,129,2
2025-01-01,SOUTO,129,2
2025-01-01,SUÑER,129,2
2025-01-01,ZORRILLA,129,2
2025-01-01,ALDEA,128,1
2025-01-01,AMADO,128,1
2025-01-01,AZIZ,128,1
2025-01-01,BARTOLI,128,1
2025-01-01,CARRERO,128,1
2025-01-01,CASARES,128,1
2025-01-01,CASTRILLO,128,2
2025-01-01,CONDORI,128,2
2025-01-01,DIEGO,128,1
2025-01-01,FELIP,128,2
2025-01-01,GUILERA,128,2
2025-01-01,JUNCOSA,128,1
2025-01-01,MATIAS,128,2
2025-01-01,MOLAS,128,1
2025-01-01,ROSICH,128,2
2025-01-01,RUZ,128,2
2025-01-01,SULTANA,128,2
2025-01-01,TUR,128,2
2025-01-01,USMAN,128,1
2025-01-01,VILLALTA,128,1
2025-01-01,XIE,128,1
2025-01-01,ZORRILLA,128,1
2025-01-01,APONTE,127,1
2025-01-01,APONTE,127,2
2025-01-01,BLANC,127,1
2025-01-01,BRUNO,127,1
2025-01-01,DEL OLMO,127,1
2025-01-01,ESCOLANO,127,2
2025-01-01,ESPINO,127,1
2025-01-01,ESTRUCH,127,1
2025-01-01,FORNES,127,1
2025-01-01,HERREROS,127,2
2025-01-01,MARGARIT,127,2
2025-01-01,MOR,127,1
2025-01-01,MORANTE,127,2
2025-01-01,MORENO,127,3
2025-01-01,MORILLA,127,1
2025-01-01,MUNIESA,127,2
2025-01-01,SAMANIEGO,127,1
2025-01-01,THAPA,127,1
2025-01-01,URREA,127,2
2025-01-01,VERDEJO,127,1
2025-01-01,ZAMBRANA,127,2
2025-01-01,AGUERO,126,1
2025-01-01,ALBERO,126,2
2025-01-01,ALTAMIRANO,126,1
2025-01-01,ARTERO,126,1
2025-01-01,CASTEL,126,2
2025-01-01,COLAS,126,2
2025-01-01,GALARZA,126,1
2025-01-01,GALLEGOS,126,2
2025-01-01,GAZQUEZ,126,1
2025-01-01,GONZALVO,126,1
2025-01-01,HASAN,126,1
2025-01-01,HIGUERAS,126,2
2025-01-01,JUSTICIA,126,1
2025-01-01,LAMAS,126,2
2025-01-01,LASHERAS,126,1
2025-01-01,LATIF,126,1
2025-01-01,LECHA,126,1
2025-01-01,MARISCAL,126,1
2025-01-01,PARRILLA,126,1
2025-01-01,PERA,126,1
2025-01-01,PEÑAFIEL,126,1
2025-01-01,PINOS,126,1
2025-01-01,RIBE,126,2
2025-01-01,RIBOT,126,2
2025-01-01,ROSSELL,126,1
2025-01-01,SEBASTIA,126,1
2025-01-01,SOUSA,126,1
2025-01-01,TORTAJADA,126,1
2025-01-01,ZAFAR,126,1
2025-01-01,ABARCA,125,2
2025-01-01,ALMAGRO,125,1
2025-01-01,ANGUITA,125,2
2025-01-01,BOVE,125,2
2025-01-01,CORDON,125,1
2025-01-01,GASCO,125,1
2025-01-01,GRANERO,125,2
2025-01-01,ILLA,125,1
2025-01-01,JUSTO,125,1
2025-01-01,LARIOS,125,1
2025-01-01,LOZADA,125,1
2025-01-01,MALO,125,2
2025-01-01,MONLEON,125,1
2025-01-01,NOGUEIRA,125,2
2025-01-01,SOBRINO,125,2
2025-01-01,ABARCA,124,1
2025-01-01,AMIN,124,1
2025-01-01,ARBOLEDA,124,2
2025-01-01,ARNAIZ,124,2
2025-01-01,BORGES,124,2
2025-01-01,BRUNET,124,2
2025-01-01,CLOTET,124,2
2025-01-01,GASULLA,124,2
2025-01-01,GAVILAN,124,2
2025-01-01,IVANOVA,124,1
2025-01-01,MAESTRO,124,2
2025-01-01,MARIA,124,1
2025-01-01,NEGRE,124,1
2025-01-01,PAREJO,124,2
2025-01-01,QUERO,124,1
2025-01-01,SALVA,124,1
2025-01-01,VIRGILI,124,1
2025-01-01,ABADIA,123,2
2025-01-01,BALDE,123,1
2025-01-01,CERVELLO,123,1
2025-01-01,CHICO,123,2
2025-01-01,GORRIZ,123,2
2025-01-01,JULVE,123,1
2025-01-01,MARISTANY,123,1
2025-01-01,MAYO,123,2
2025-01-01,MELGAREJO,123,2
2025-01-01,MURO,123,1
2025-01-01,PALLEJA,123,1
2025-01-01,PEDRO,123,2
2025-01-01,POSADA,123,1
2025-01-01,RIBOT,123,1
2025-01-01,SAMPEDRO,123,2
2025-01-01,TEIXEIRA,123,2
2025-01-01,TREJO,123,1
2025-01-01,ANDUJAR,122,2
2025-01-01,CABANILLAS,122,2
2025-01-01,CABRERO,122,2
2025-01-01,CASTILLEJO,122,2
2025-01-01,ESPARZA,122,2
2025-01-01,FERRERA,122,2
2025-01-01,FLORIAN,122,1
2025-01-01,FORTES,122,1
2025-01-01,FREIXES,122,1
2025-01-01,FRUTOS,122,1
2025-01-01,GALVE,122,1
2025-01-01,GASULLA,122,1
2025-01-01,GUINART,122,1
2025-01-01,LOOR,122,1
2025-01-01,MULET,122,2
2025-01-01,MURCIANO,122,2
2025-01-01,NAZIR,122,1
2025-01-01,NORIEGA,122,1
2025-01-01,ORTI,122,1
2025-01-01,PLASENCIA,122,2
