Data_Referencia,COGNOM,Valor,ORDRE_COGNOM
2024-01-01,CARDOSO,165,1
2024-01-01,CAYUELA,165,2
2024-01-01,CORTADA,165,2
2024-01-01,DE PABLO,165,1
2024-01-01,GALCERAN,165,1
2024-01-01,GAO,165,1
2024-01-01,GIRONES,165,2
2024-01-01,INGLES,165,1
2024-01-01,KHALID,165,1
2024-01-01,MULA,165,1
2024-01-01,PIMENTEL,165,2
2024-01-01,QUEZADA,165,1
2024-01-01,TRIVIÑO,165,1
2024-01-01,ANTOLIN,164,2
2024-01-01,ARANA,164,2
2024-01-01,BORONAT,164,2
2024-01-01,COMPANY,164,2
2024-01-01,DUCH,164,1
2024-01-01,GAYA,164,1
2024-01-01,GELABERT,164,1
2024-01-01,MASDEU,164,1
2024-01-01,MONTANER,164,2
2024-01-01,PIQUER,164,1
2024-01-01,ROBLEDO,164,1
2024-01-01,SAGARRA,164,1
2024-01-01,SAN MARTIN,164,1
2024-01-01,VILLARREAL,164,2
2024-01-01,ZARATE,164,1
2024-01-01,ZELAYA,164,2
2024-01-01,ARCAS,163,2
2024-01-01,FORES,163,2
2024-01-01,MAÑE,163,2
2024-01-01,MELO,163,2
2024-01-01,MONTOLIO,163,1
2024-01-01,PEINADO,163,1
2024-01-01,ROMO,163,2
2024-01-01,TEJEDA,163,2
2024-01-01,VEGAS,163,2
2024-01-01,ANGEL,162,2
2024-01-01,ANTUNEZ,162,2
2024-01-01,AYMERICH,162,1
2024-01-01,BERLANGA,162,1
2024-01-01,BLESA,162,1
2024-01-01,BORJA,162,1
2024-01-01,BUITRAGO,162,2
2024-01-01,CADENAS,162,2
2024-01-01,CAROL,162,1
2024-01-01,CELMA,162,2
2024-01-01,CIVIT,162,2
2024-01-01,COELLO,162,2
2024-01-01,GAGO,162,2
2024-01-01,GOMA,162,1
2024-01-01,MOTA,162,2
2024-01-01,TORMO,162,1
2024-01-01,VALDERRAMA,162,1
2024-01-01,VALLVE,162,1
2024-01-01,VILLAGRASA,162,2
2024-01-01,ALBAREDA,161,2
2024-01-01,ATIENZA,161,2
2024-01-01,BACA,161,1
2024-01-01,BENEDICTO,161,1
2024-01-01,BERROCAL,161,2
2024-01-01,BORJA,161,2
2024-01-01,BOTELLA,161,1
2024-01-01,BOTELLA,161,2
2024-01-01,CASTRILLO,161,1
2024-01-01,CRIADO,161,1
2024-01-01,FERRERES,161,2
2024-01-01,LUCENA,161,2
2024-01-01,MARZO,161,1
2024-01-01,MILIAN,161,1
2024-01-01,NGUYEN,161,1
2024-01-01,PEDRAZA,161,2
2024-01-01,PERAL,161,1
2024-01-01,PERERA,161,1
2024-01-01,VALDERRAMA,161,2
2024-01-01,BORDAS,160,1
2024-01-01,CALZADA,160,2
2024-01-01,CANET,160,1
2024-01-01,CAPILLA,160,1
2024-01-01,CUELLO,160,1
2024-01-01,DE DIEGO,160,1
2024-01-01,GALEANO,160,1
2024-01-01,GINE,160,2
2024-01-01,GONÇALVES,160,2
2024-01-01,LAGOS,160,1
2024-01-01,LLAURADO,160,2
2024-01-01,MARCE,160,2
2024-01-01,PADROS,160,1
2024-01-01,PARELLADA,160,1
2024-01-01,ZELAYA,160,1
2024-01-01,ZHAN,160,1
2024-01-01,ALI,159,2
2024-01-01,BLASI,159,2
2024-01-01,BORDAS,159,2
2024-01-01,CAO,159,1
2024-01-01,CASTAN,159,2
2024-01-01,CHEN,159,2
2024-01-01,CUEVA,159,1
2024-01-01,DUCH,159,2
2024-01-01,ESCOFET,159,1
2024-01-01,ESCUDE,159,2
2024-01-01,JAIME,159,2
2024-01-01,LLUIS,159,1
2024-01-01,MARSAL,159,1
2024-01-01,MERCHAN,159,2
2024-01-01,MONCLUS,159,2
2024-01-01,NDIAYE,159,1
2024-01-01,PIMENTEL,159,1
2024-01-01,PUERTA,159,1
2024-01-01,RULL,159,2
2024-01-01,SENTIS,159,2
2024-01-01,SOTELO,159,2
2024-01-01,CLAVERO,158,1
2024-01-01,COTS,158,2
2024-01-01,ELVIRA,158,2
2024-01-01,FALCON,158,2
2024-01-01,FREIXAS,158,1
2024-01-01,GIRONA,158,1
2024-01-01,GIRONES,158,1
2024-01-01,HOMS,158,1
2024-01-01,LABRADOR,158,2
2024-01-01,MARZO,158,2
2024-01-01,PADROS,158,2
2024-01-01,PEDRAZA,158,1
2024-01-01,ULLOA,158,1
2024-01-01,VENTOSA,158,1
2024-01-01,VIEIRA,158,2
2024-01-01,ABREU,157,2
2024-01-01,ALVAREZ,157,3
2024-01-01,ATIENZA,157,1
2024-01-01,CABRAL,157,1
2024-01-01,CUELLO,157,2
2024-01-01,ESCALONA,157,2
2024-01-01,ESCOLANO,157,1
2024-01-01,LAGOS,157,2
2024-01-01,MARCET,157,1
2024-01-01,MOHAMED,157,2
2024-01-01,PADRO,157,1
2024-01-01,RENDON,157,2
2024-01-01,ALMAGRO,156,2
2024-01-01,ANTONIO,156,1
2024-01-01,BANEGAS,156,2
2024-01-01,BAQUERO,156,1
2024-01-01,BASSAS,156,1
2024-01-01,CHAPARRO,156,2
2024-01-01,FAURA,156,1
2024-01-01,FORCADA,156,2
2024-01-01,GRANELL,156,2
2024-01-01,MERCHAN,156,1
2024-01-01,MORO,156,1
2024-01-01,PORCEL,156,2
2024-01-01,ROMAGOSA,156,2
2024-01-01,ABREU,155,1
2024-01-01,ALLUE,155,1
2024-01-01,ALOS,155,1
2024-01-01,BRUNET,155,1
2024-01-01,CAPELLA,155,1
2024-01-01,FELIPE,155,1
2024-01-01,GAVALDA,155,1
2024-01-01,MONLEON,155,2
2024-01-01,OLIVAN,155,2
2024-01-01,PALOMARES,155,1
2024-01-01,ROMA,155,2
2024-01-01,ROMAGOSA,155,1
2024-01-01,TORIBIO,155,2
2024-01-01,TORNER,155,2
2024-01-01,VILLARREAL,155,1
2024-01-01,ADAN,154,2
2024-01-01,ALEMAN,154,1
2024-01-01,BACA,154,2
2024-01-01,BENEDICTO,154,2
2024-01-01,BUITRAGO,154,1
2024-01-01,CAMARGO,154,1
2024-01-01,CAZORLA,154,1
2024-01-01,CAÑIZARES,154,1
2024-01-01,CHICO,154,1
2024-01-01,FIGUEROLA,154,2
2024-01-01,GALCERAN,154,2
2024-01-01,GINESTA,154,1
2024-01-01,MARISCAL,154,2
2024-01-01,MASSANA,154,2
2024-01-01,MURO,154,2
2024-01-01,PIJUAN,154,2
2024-01-01,ROSES,154,2
2024-01-01,SOTELO,154,1
2024-01-01,SUBIRANA,154,2
2024-01-01,VEIGA,154,1
2024-01-01,ZAPATER,154,1
2024-01-01,ACEDO,153,1
2024-01-01,BUENDIA,153,1
2024-01-01,CLAROS,153,2
2024-01-01,FABRA,153,1
2024-01-01,FABREGA,153,2
2024-01-01,JIMENEZ,153,3
2024-01-01,NOLLA,153,1
2024-01-01,PABLO,153,2
2024-01-01,SACRISTAN,153,2
2024-01-01,VICENS,153,1
2024-01-01,BOLAÑOS,152,2
2024-01-01,CABANILLAS,152,1
2024-01-01,FELIX,152,1
2024-01-01,FREIXA,152,2
2024-01-01,GALLO,152,2
2024-01-01,MEDIAVILLA,152,2
2024-01-01,MONREAL,152,1
2024-01-01,PIQUERAS,152,1
2024-01-01,QUIROS,152,2
2024-01-01,VALENTI,152,2
2024-01-01,VIGO,152,2
2024-01-01,ALBALADEJO,151,1
2024-01-01,ARIF,151,1
2024-01-01,BACHS,151,1
2024-01-01,BERNABE,151,1
2024-01-01,BIELSA,151,2
2024-01-01,CARCELLER,151,1
2024-01-01,CHOQUE,151,2
2024-01-01,ENCINAS,151,2
2024-01-01,IBORRA,151,2
2024-01-01,MALLOL,151,1
2024-01-01,MONTOLIO,151,2
2024-01-01,PIÑEIRO,151,1
2024-01-01,ROMANI,151,1
2024-01-01,RUSSO,151,1
2024-01-01,SALAMANCA,151,1
2024-01-01,TRIVIÑO,151,2
2024-01-01,VILLAGRASA,151,1
2024-01-01,BACH,150,2
2024-01-01,CAMPAÑA,150,2
2024-01-01,CARBAJAL,150,2
2024-01-01,CASADEVALL,150,1
2024-01-01,CEPEDA,150,1
2024-01-01,GRAELLS,150,2
2024-01-01,GUILERA,150,1
2024-01-01,IZAGUIRRE,150,2
2024-01-01,LASHERAS,150,2
2024-01-01,MAESTRO,150,1
2024-01-01,MONREAL,150,2
2024-01-01,MONTEAGUDO,150,1
2024-01-01,ROCAMORA,150,1
2024-01-01,SALEEM,150,1
2024-01-01,SHAHEEN,150,2
2024-01-01,TORRENTE,150,2
2024-01-01,URBINA,150,2
2024-01-01,URRUTIA,150,1
2024-01-01,VENTOSA,150,2
2024-01-01,ZAVALETA,150,2
2024-01-01,AGUSTIN,149,2
2024-01-01,BETANCOURT,149,2
2024-01-01,BOSQUE,149,1
2024-01-01,CABRERIZO,149,2
2024-01-01,CASTEJON,149,2
2024-01-01,CURTO,149,1
2024-01-01,FABRA,149,2
2024-01-01,FAROOQ,149,1
2024-01-01,FRANQUESA,149,1
2024-01-01,GELABERT,149,2
2024-01-01,GORDO,149,1
2024-01-01,IBARS,149,2
2024-01-01,LUGO,149,2
2024-01-01,MARADIAGA,149,2
2024-01-01,ORTIN,149,1
2024-01-01,ROY,149,1
2024-01-01,SERRET,149,1
2024-01-01,SUBIRA,149,1
2024-01-01,VILARDELL,149,1
2024-01-01,ZAMAN,149,1
2024-01-01,BERGES,148,2
2024-01-01,BETANCOURT,148,1
2024-01-01,CADENA,148,1
2024-01-01,CALPE,148,1
2024-01-01,CARCELLER,148,2
2024-01-01,CRISTOBAL,148,1
2024-01-01,FARRAN,148,2
2024-01-01,GEA,148,2
2024-01-01,LUO,148,1
2024-01-01,MAZA,148,2
2024-01-01,MONSALVE,148,1
2024-01-01,NIEVES,148,1
2024-01-01,PADRO,148,2
2024-01-01,SOLANA,148,1
2024-01-01,TORRECILLAS,148,1
2024-01-01,UREÑA,148,1
2024-01-01,BASSOLS,147,1
2024-01-01,CALATAYUD,147,1
2024-01-01,CANTOS,147,2
2024-01-01,CERRATO,147,1
2024-01-01,CORBELLA,147,2
2024-01-01,DE SOUSA,147,2
2024-01-01,FORCADA,147,1
2024-01-01,GALOFRE,147,2
2024-01-01,HIGUERAS,147,1
2024-01-01,HUAMAN,147,1
2024-01-01,LABORDA,147,2
2024-01-01,MANRESA,147,2
2024-01-01,MARADIAGA,147,1
2024-01-01,MILA,147,2
2024-01-01,NOGALES,147,2
2024-01-01,OLIVEROS,147,1
2024-01-01,SERRET,147,2
2024-01-01,VICENS,147,2
2024-01-01,AGULLO,146,1
2024-01-01,CARVALHO,146,1
2024-01-01,CORTINA,146,1
2024-01-01,HERRAIZ,146,2
2024-01-01,LAINEZ,146,2
2024-01-01,MARINE,146,1
2024-01-01,MILIAN,146,2
2024-01-01,MONTAGUT,146,2
2024-01-01,NOGALES,146,1
2024-01-01,PEDRO,146,1
2024-01-01,PELEGRIN,146,2
2024-01-01,PORTABELLA,146,1
2024-01-01,QUILES,146,1
2024-01-01,SAN MARTIN,146,2
2024-01-01,SOLANAS,146,2
2024-01-01,SUBIRA,146,2
2024-01-01,AKTER,145,2
2024-01-01,AMADO,145,2
2024-01-01,ASIF,145,1
2024-01-01,BAREA,145,2
2024-01-01,BASTIDA,145,1
2024-01-01,CAPELLA,145,2
2024-01-01,CARDOZO,145,2
2024-01-01,CAVERO,145,2
2024-01-01,DE LAS HERAS,145,2
2024-01-01,DE SOUSA,145,1
2024-01-01,DIAZ,145,3
2024-01-01,FERRARI,145,1
2024-01-01,GAVALDA,145,2
2024-01-01,HERRAIZ,145,1
2024-01-01,JORNET,145,1
2024-01-01,MONZON,145,1
2024-01-01,ORTIN,145,2
2024-01-01,PANADES,145,2
2024-01-01,PUGA,145,1
2024-01-01,RAFOLS,145,1
2024-01-01,SALAMANCA,145,2
2024-01-01,SOLANA,145,2
2024-01-01,TORMO,145,2
2024-01-01,VALENTIN,145,2
2024-01-01,VELIZ,145,2
2024-01-01,BLESA,144,2
2024-01-01,BOLIVAR,144,2
2024-01-01,BRU,144,2
2024-01-01,CUBELLS,144,1
2024-01-01,FELIX,144,2
2024-01-01,LOOR,144,2
2024-01-01,LUGO,144,1
2024-01-01,MAYA,144,1
2024-01-01,MONTANE,144,1
2024-01-01,QUILES,144,2
2024-01-01,SANABRIA,144,2
2024-01-01,TRILLA,144,1
2024-01-01,VALLVE,144,2
2024-01-01,BALSELLS,143,1
2024-01-01,BARREDA,143,2
2024-01-01,BERNABEU,143,1
2024-01-01,CARDOSO,143,2
2024-01-01,CHAPARRO,143,1
2024-01-01,DEL OLMO,143,2
2024-01-01,DIAS,143,2
2024-01-01,GINE,143,1
2024-01-01,JORNET,143,2
2024-01-01,MANSO,143,1
2024-01-01,MAZA,143,1
2024-01-01,MUSTAFA,143,1
2024-01-01,PEREDA,143,1
2024-01-01,PUGA,143,2
2024-01-01,RIBALTA,143,1
2024-01-01,RIBE,143,1
2024-01-01,RODON,143,2
2024-01-01,TORRE,143,2
2024-01-01,ZARATE,143,2
2024-01-01,ALBAREDA,142,1
2024-01-01,ALEMAN,142,2
2024-01-01,CASAL,142,2
2024-01-01,CASAMITJANA,142,1
2024-01-01,CLAROS,142,1
2024-01-01,COLOMA,142,2
2024-01-01,FERRANDIZ,142,2
2024-01-01,FLORENSA,142,1
2024-01-01,GORDO,142,2
2024-01-01,MAGRIÑA,142,1
2024-01-01,MASANA,142,2
2024-01-01,SEBASTIA,142,2
2024-01-01,SORO,142,2
2024-01-01,SORRIBAS,142,1
2024-01-01,TORTAJADA,142,2
2024-01-01,TOUS,142,1
2024-01-01,VILARDELL,142,2
2024-01-01,ZAPATER,142,2
2024-01-01,CANTO,141,1
2024-01-01,FLORIAN,141,2
2024-01-01,GALI,141,1
2024-01-01,GASSO,141,1
2024-01-01,GAYA,141,2
2024-01-01,GUILERA,141,2
2024-01-01,MAGRIÑA,141,2
2024-01-01,PELEGRIN,141,1
2024-01-01,RIQUELME,141,1
2024-01-01,SILES,141,1
2024-01-01,SINGH,141,2
2024-01-01,SOBRINO,141,1
2024-01-01,TEJEDA,141,1
2024-01-01,TORRENTE,141,1
2024-01-01,VILLARROYA,141,2
2024-01-01,ALBARRACIN,140,2
2024-01-01,ANDINO,140,1
2024-01-01,CASTAN,140,1
2024-01-01,CAÑELLAS,140,1
2024-01-01,CEVALLOS,140,1
2024-01-01,CLOTET,140,1
2024-01-01,DIOP,140,1
2024-01-01,FREIXA,140,1
2024-01-01,JUNYENT,140,2
2024-01-01,MONTERDE,140,2
2024-01-01,SALVATIERRA,140,2
2024-01-01,SORO,140,1
2024-01-01,TORRECILLAS,140,2
2024-01-01,TRILLO,140,2
2024-01-01,VALENTIN,140,1
2024-01-01,ABADIA,139,1
2024-01-01,BRUGUERA,139,2
2024-01-01,BURILLO,139,2
2024-01-01,CERRATO,139,2
2024-01-01,ELVIRA,139,1
2024-01-01,GENE,139,1
2024-01-01,GINESTA,139,2
2024-01-01,LOPES,139,2
2024-01-01,MONROY,139,1
2024-01-01,NOVAS,139,2
2024-01-01,PERAL,139,2
2024-01-01,PLASENCIA,139,1
2024-01-01,POZA,139,1
2024-01-01,RIBALTA,139,2
2024-01-01,ROCHE,139,1
2024-01-01,SANROMA,139,1
2024-01-01,TARIQ,139,1
2024-01-01,UBACH,139,1
2024-01-01,VILARO,139,2
2024-01-01,AGUAYO,138,1
2024-01-01,ARNAIZ,138,1
2024-01-01,BERGES,138,1
2024-01-01,CAÑETE,138,1
2024-01-01,CIURANA,138,2
2024-01-01,ENRICH,138,1
2024-01-01,KOUSAR,138,1
2024-01-01,LABORDA,138,1
2024-01-01,LEYVA,138,1
2024-01-01,MEDIAVILLA,138,1
2024-01-01,MUNTANE,138,2
2024-01-01,QUINTANILLA,138,2
2024-01-01,ROBLEDO,138,2
2024-01-01,RONDON,138,2
2024-01-01,SHARIF,138,1
2024-01-01,SOLANS,138,2
2024-01-01,TOLEDANO,138,2
2024-01-01,ZAMORANO,138,2
2024-01-01,ARES,137,1
2024-01-01,ARES,137,2
2024-01-01,BLAS,137,1
2024-01-01,BOVE,137,1
2024-01-01,CARBAJAL,137,1
2024-01-01,CARRIO,137,1
2024-01-01,CUADROS,137,2
2024-01-01,ELIZALDE,137,1
2024-01-01,ESCUDER,137,1
2024-01-01,LARIOS,137,1
2024-01-01,LATIF,137,1
2024-01-01,MARCET,137,2
2024-01-01,MARGALEF,137,2
2024-01-01,MARGARIT,137,1
2024-01-01,MAYA,137,2
2024-01-01,MAYOL,137,2
2024-01-01,RIPOLLES,137,1
2024-01-01,ROMA,137,1
2024-01-01,SUBIRATS,137,2
2024-01-01,TOME,137,1
2024-01-01,ZAVALA,137,1
2024-01-01,ALOS,136,2
2024-01-01,ARRUFAT,136,1
2024-01-01,BLANES,136,1
2024-01-01,BUISAN,136,2
2024-01-01,CLAVERIA,136,2
2024-01-01,DONAIRE,136,1
2024-01-01,ESCUDER,136,2
2024-01-01,GOMA,136,2
2024-01-01,IBORRA,136,1
2024-01-01,LAZO,136,1
2024-01-01,MASO,136,2
2024-01-01,MONTAÑA,136,2
2024-01-01,NADEEM,136,1
2024-01-01,PICAZO,136,2
2024-01-01,PORTOLES,136,2
2024-01-01,RONDON,136,1
2024-01-01,SEOANE,136,1
2024-01-01,SOL,136,2
2024-01-01,ABARCA,135,2
2024-01-01,AGUSTIN,135,1
2024-01-01,ARBOS,135,2
2024-01-01,ARGEMI,135,1
2024-01-01,BASTIDAS,135,2
2024-01-01,CADENA,135,2
2024-01-01,CAMPAÑA,135,1
2024-01-01,CORTINA,135,2
2024-01-01,DE PEDRO,135,2
2024-01-01,FARGAS,135,1
2024-01-01,FELIP,135,2
2024-01-01,FERRO,135,1
2024-01-01,MILLET,135,1
2024-01-01,MOLES,135,2
2024-01-01,MORE,135,1
2024-01-01,OLIVEROS,135,2
2024-01-01,ROCAMORA,135,2
2024-01-01,TREJO,135,2
2024-01-01,ANTONIO,134,2
2024-01-01,ARBOS,134,1
2024-01-01,BALLARIN,134,2
2024-01-01,BASTIDA,134,2
2024-01-01,BATET,134,1
2024-01-01,BERTOLIN,134,2
2024-01-01,CAVERO,134,1
2024-01-01,CROS,134,2
2024-01-01,DIAS,134,1
2024-01-01,DIN,134,1
2024-01-01,EVANGELISTA,134,1
2024-01-01,GUIX,134,2
2024-01-01,INGLES,134,2
2024-01-01,IZAGUIRRE,134,1
2024-01-01,MALO,134,1
2024-01-01,REDON,134,2
2024-01-01,RUIZ,134,3
2024-01-01,TRIGO,134,1
2024-01-01,VANEGAS,134,2
2024-01-01,ZAMORANO,134,1
2024-01-01,ALBARRACIN,133,1
2024-01-01,ANTOLIN,133,1
2024-01-01,ARNAIZ,133,2
2024-01-01,BENAVENTE,133,2
2024-01-01,BRUNET,133,2
2024-01-01,CLOSA,133,1
2024-01-01,DEL OLMO,133,1
2024-01-01,ESCOFET,133,2
2024-01-01,FERRANDIZ,133,1
2024-01-01,JUNCOSA,133,2
2024-01-01,MANRESA,133,1
2024-01-01,MASSANA,133,1
2024-01-01,MONTANE,133,2
2024-01-01,MONTEAGUDO,133,2
2024-01-01,MORO,133,2
2024-01-01,MULET,133,1
2024-01-01,PATEL,133,1
2024-01-01,POUS,133,1
2024-01-01,SORRIBAS,133,2
2024-01-01,TEIXIDOR,133,2
2024-01-01,TUR,133,1
2024-01-01,VERDUGO,133,2
2024-01-01,ZAVALETA,133,1
2024-01-01,ALDEA,132,1
2024-01-01,BAQUERO,132,2
2024-01-01,BIELSA,132,1
2024-01-01,CALAFELL,132,1
2024-01-01,CORDON,132,2
2024-01-01,CURTO,132,2
2024-01-01,DE DIOS,132,2
2024-01-01,DE LAS HERAS,132,1
2024-01-01,DE PEDRO,132,1
2024-01-01,ESCOLANO,132,2
2024-01-01,ESPINO,132,2
2024-01-01,ESQUIVEL,132,1
2024-01-01,MAYORGA,132,2
2024-01-01,MORTE,132,2
2024-01-01,OBIOLS,132,2
2024-01-01,PARRILLA,132,1
2024-01-01,RUZ,132,2
2024-01-01,SAGARRA,132,2
2024-01-01,AGUILO,131,2
2024-01-01,AGULLO,131,2
2024-01-01,ANTEQUERA,131,1
2024-01-01,CAMARGO,131,2
2024-01-01,CLAVIJO,131,1
2024-01-01,CLAVIJO,131,2
2024-01-01,CUARTERO,131,2
2024-01-01,DIEGO,131,1
2024-01-01,ENCARNACION,131,1
2024-01-01,ESCARTIN,131,2
2024-01-01,ESCOBEDO,131,1
2024-01-01,GONZALVO,131,1
2024-01-01,GRANERO,131,2
2024-01-01,JUNCOSA,131,1
2024-01-01,LAMAS,131,1
2024-01-01,MARCE,131,1
2024-01-01,MARGARIT,131,2
2024-01-01,MATIAS,131,1
2024-01-01,MOLLA,131,1
2024-01-01,NOVAS,131,1
2024-01-01,PERA,131,1
2024-01-01,PEREYRA,131,1
2024-01-01,PLANS,131,1
2024-01-01,RAFOLS,131,2
2024-01-01,RASHID,131,1
2024-01-01,REYNA,131,1
2024-01-01,SOARES,131,1
2024-01-01,URRUTIA,131,2
2024-01-01,VERDEJO,131,1
2024-01-01,CARRO,130,1
2024-01-01,CLARET,130,1
2024-01-01,COLOMA,130,1
2024-01-01,ESTRUCH,130,1
2024-01-01,FEIJOO,130,1
2024-01-01,FIDALGO,130,1
2024-01-01,LAMAS,130,2
2024-01-01,MONLEON,130,1
2024-01-01,MONSALVE,130,2
2024-01-01,PANADES,130,1
2024-01-01,PARELLADA,130,2
2024-01-01,PINOS,130,1
2024-01-01,RIBE,130,2
2024-01-01,ROSSELL,130,2
2024-01-01,SILES,130,2
2024-01-01,TABOADA,130,1
2024-01-01,TUR,130,2
2024-01-01,VICO,130,2
2024-01-01,ALBERO,129,2
2024-01-01,BERROCAL,129,1
2024-01-01,CASADEVALL,129,2
2024-01-01,CASTRILLO,129,2
2024-01-01,CENTELLES,129,1
2024-01-01,GAVILAN,129,2
2024-01-01,LAINEZ,129,1
2024-01-01,MICO,129,1
2024-01-01,MONROY,129,2
2024-01-01,NIEVES,129,2
2024-01-01,PEDRO,129,2
2024-01-01,ROSSELL,129,1
2024-01-01,TORTAJADA,129,1
2024-01-01,ANGUITA,128,2
2024-01-01,BALLESTA,128,2
2024-01-01,CERVELLO,128,1
2024-01-01,CHOQUE,128,1
2024-01-01,COLAS,128,2
2024-01-01,ESTRELLA,128,1
2024-01-01,FORNES,128,1
2024-01-01,KAUSAR,128,2
2024-01-01,MUNIESA,128,2
2024-01-01,ROSICH,128,2
2024-01-01,SEBASTIA,128,1
2024-01-01,SUÑER,128,2
2024-01-01,ABADIA,127,2
2024-01-01,ACEDO,127,2
2024-01-01,BLANC,127,1
2024-01-01,BOCANEGRA,127,1
2024-01-01,CABOT,127,1
2024-01-01,GAZQUEZ,127,1
2024-01-01,LASHERAS,127,1
2024-01-01,LEZCANO,127,1
2024-01-01,MAYORGA,127,1
2024-01-01,MONZON,127,2
2024-01-01,MORANTE,127,2
2024-01-01,NEGRE,127,1
2024-01-01,PAREJO,127,2
2024-01-01,PARRILLA,127,2
2024-01-01,RIBOT,127,2
2024-01-01,RIQUELME,127,2
2024-01-01,TAPIAS,127,2
2024-01-01,ALMAGRO,126,1
2024-01-01,AMADO,126,1
2024-01-01,ARTERO,126,1
2024-01-01,BALLESTA,126,1
2024-01-01,CABANILLAS,126,2
2024-01-01,CAPELL,126,1
2024-01-01,CASARES,126,1
2024-01-01,CASTEL,126,2
2024-01-01,CHICA,126,1
2024-01-01,CLOTET,126,2
2024-01-01,GALLEGOS,126,2
2024-01-01,HERREROS,126,2
2024-01-01,JAVIER,126,1
2024-01-01,MARISCAL,126,1
2024-01-01,MORENO,126,3
2024-01-01,MORILLA,126,1
2024-01-01,SOBRINO,126,2
2024-01-01,SOUTO,126,2
2024-01-01,TREJO,126,1
2024-01-01,URREA,126,1
2024-01-01,URREA,126,2
2024-01-01,WILLIAMS,126,1
2024-01-01,ANDINO,125,2
2024-01-01,APONTE,125,1
2024-01-01,BRUNO,125,1
2024-01-01,CABRERO,125,2
2024-01-01,CAROL,125,2
2024-01-01,CHICO,125,2
2024-01-01,FRANQUESA,125,2
2024-01-01,GASULLA,125,2
2024-01-01,IBARZ,125,2
2024-01-01,JONES,125,1
2024-01-01,JUSTO,125,1
2024-01-01,LECHA,125,1
2024-01-01,LLAGOSTERA,125,1
2024-01-01,MALO,125,2
2024-01-01,MATIAS,125,2
2024-01-01,MOLAS,125,1
2024-01-01,MORTE,125,1
2024-01-01,MULET,125,2
2024-01-01,OLIVAN,125,1
2024-01-01,ORTA,125,2
2024-01-01,ORTI,125,2
2024-01-01,PARRAGA,125,1
2024-01-01,PEÑAFIEL,125,1
2024-01-01,ROSET,125,1
2024-01-01,SONG,125,1
2024-01-01,SOUSA,125,2
2024-01-01,TORRUELLA,125,2
2024-01-01,VIRGILI,125,1
2024-01-01,BARTOLI,124,1
2024-01-01,BOVE,124,2
2024-01-01,CANTO,124,2
2024-01-01,CAPEL,124,1
2024-01-01,CROS,124,1
2024-01-01,ESPARZA,124,1
2024-01-01,FLORENSA,124,2
2024-01-01,FORTES,124,2
2024-01-01,GARRETA,124,2
2024-01-01,GASULLA,124,1
2024-01-01,GORRIZ,124,2
2024-01-01,GUISADO,124,2
2024-01-01,HAMZA,124,1
2024-01-01,ILLA,124,1
2024-01-01,LACASA,124,2
2024-01-01,LOAIZA,124,1
2024-01-01,MURCIANO,124,2
2024-01-01,PEGUERO,124,1
2024-01-01,PIÑA,124,1
2024-01-01,QUEZADA,124,2
2024-01-01,RIBOT,124,1
2024-01-01,RIGAU,124,1
2024-01-01,SANFELIU,124,2
2024-01-01,SHAHBAZ,124,1
2024-01-01,SHAHID,124,1
2024-01-01,ALVA,123,1
2024-01-01,AROCA,123,1
2024-01-01,CARNE,123,1
2024-01-01,CARRERO,123,1
2024-01-01,CASTILLEJO,123,2
2024-01-01,COLAS,123,1
2024-01-01,CRISTOBAL,123,2
2024-01-01,CUEVA,123,2
2024-01-01,DONAIRE,123,2
2024-01-01,FAURA,123,2
2024-01-01,FREIXES,123,1
2024-01-01,GALIANO,123,2
2024-01-01,GALVE,123,1
2024-01-01,GUINART,123,1
2024-01-01,JUNYENT,123,1
2024-01-01,MAESTRO,123,2
2024-01-01,MARISTANY,123,2
2024-01-01,MINGUELL,123,1
2024-01-01,MOR,123,1
2024-01-01,PLASENCIA,123,2
2024-01-01,RECHE,123,2
2024-01-01,SALVA,123,1
2024-01-01,SARWAR,123,1
2024-01-01,TOME,123,2
2024-01-01,TRILLO,123,1
2024-01-01,VILLALTA,123,1
2024-01-01,ALBERICH,122,1
2024-01-01,CABRAL,122,2
2024-01-01,CUADROS,122,1
2024-01-01,DONG,122,1
2024-01-01,ESPARZA,122,2
2024-01-01,FORERO,122,1
2024-01-01,HERMOSO,122,2
2024-01-01,HIGUERAS,122,2
2024-01-01,JULVE,122,1
2024-01-01,JUSTICIA,122,1
2024-01-01,LAMA,122,1
2024-01-01,MILLET,122,2
2024-01-01,MOLL,122,1
2024-01-01,MURO,122,1
2024-01-01,ORTI,122,1
2024-01-01,PALLEJA,122,1
2024-01-01,PARRAGA,122,2
2024-01-01,PEDRET,122,1
2024-01-01,QUERO,122,1
2024-01-01,SAMPEDRO,122,2
2024-01-01,SANTACANA,122,2
2024-01-01,SOUSA,122,1
2024-01-01,ZORRILLA,122,1
2024-01-01,ZORRILLA,122,2
2024-01-01,ABARCA,121,1
2024-01-01,AGUERO,121,1
2024-01-01,BLAY,121,2
2024-01-01,CAMI,121,1
2024-01-01,CORDON,121,1
2024-01-01,CUSCO,121,2
2024-01-01,DA COSTA,121,2
2024-01-01,DONOSO,121,2
2024-01-01,ESTRUCH,121,2
2024-01-01,FEIJOO,121,2
2024-01-01,FORTES,121,1
2024-01-01,FRUTOS,121,1
2024-01-01,GRANADO,121,2
2024-01-01,GRANELL,121,1
